candidate_store_id,source_store_id,store_name,brand,sido,sigungu,admin_dong,legal_dong,road_address,jibun_address,address,longitude,latitude,biz_l1,biz_l2,biz_l3,ksic_name
GS_CONV_0338,MA0101202209A0054205,씨유마곡아르디에점,CU,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 강서로 423,서울특별시 강서구 마곡동 784-13,서울특별시 강서구 강서로 423,126.839355798613,37.5635092955077,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0339,MA0101202306A0030289,씨유마곡더랜드점,CU,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 마곡중앙로 161-8,서울특별시 강서구 마곡동 757,서울특별시 강서구 마곡중앙로 161-8,126.827289733105,37.5686279324009,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0340,MA0101202306A0000422,세븐일레븐등촌청림점,세븐일레븐,서울특별시,강서구,등촌1동,등촌동,서울특별시 강서구 공항대로45길 44,서울특별시 강서구 등촌동 641-11,서울특별시 강서구 공항대로45길 44,126.855803238953,37.5568090976981,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0341,MA0101202306A0018180,세븐등촌청림점,세븐일레븐,서울특별시,강서구,등촌1동,등촌동,서울특별시 강서구 공항대로45길 44,서울특별시 강서구 등촌동 641-11,서울특별시 강서구 공항대로45길 44,126.855803238953,37.5568090976981,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0342,MA0101202306A0035555,코리아세븐강서,세븐일레븐,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 곰달래로 111,서울특별시 강서구 화곡동 344-12,서울특별시 강서구 곰달래로 111,126.845275457711,37.5306307720979,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0343,MA0101202306A0032690,지에스25S9신방화역점,GS25,서울특별시,강서구,방화1동,방화동,서울특별시 강서구 방화대로 301,서울특별시 강서구 방화동 217-156,서울특별시 강서구 방화대로 301,126.816527380019,37.5676836729513,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0344,MA0101202305A0162094,씨유강서,CU,서울특별시,강서구,화곡8동,화곡동,서울특별시 강서구 초록마을로 129,서울특별시 강서구 화곡동 152-6,서울특별시 강서구 초록마을로 129,126.849980103998,37.537178103049,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0345,MA0101202303A0100676,세븐마곡열린점,세븐일레븐,서울특별시,강서구,발산1동,마곡동,서울특별시 강서구 공항대로 242,서울특별시 강서구 마곡동 801-1,서울특별시 강서구 공항대로 242,126.834330174788,37.5584838036659,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0346,MA0101202303A0071467,지에스25화곡달빛점,GS25,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 곰달래로16길 29,서울특별시 강서구 화곡동 928-35,서울특별시 강서구 곰달래로16길 29,126.840380668426,37.5287591864847,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0347,MA0101202306A0091974,편의누리,기타/미분류,서울특별시,강서구,가양2동,가양동,서울특별시 강서구 양천로 461,서울특별시 강서구 가양동 1480-8,서울특별시 강서구 양천로 461,126.852225893961,37.5630485781322,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0348,MA0101202306A0066124,이마트24편의점,이마트24,서울특별시,강서구,화곡6동,화곡동,서울특별시 강서구 우장산로 104,서울특별시 강서구 화곡동 993-1,서울특별시 강서구 우장산로 104,126.847560212378,37.5531497055623,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0349,MA0101202306A0048111,씨유등촌보보카운티점,CU,서울특별시,강서구,등촌1동,등촌동,서울특별시 강서구 공항대로 509,서울특별시 강서구 등촌동 649-14,서울특별시 강서구 공항대로 509,126.863236103189,37.5521237462609,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0350,MA0101202306A0082561,봉봉24등촌,기타/미분류,서울특별시,강서구,등촌2동,등촌동,서울특별시 강서구 등촌로39길 13,서울특별시 강서구 등촌동 514-1,서울특별시 강서구 등촌로39길 13,126.861494203341,37.5455264106465,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0351,MA0101202306A0037064,세븐발산본점,세븐일레븐,서울특별시,강서구,등촌3동,등촌동,서울특별시 강서구 강서로 378,서울특별시 강서구 등촌동 674-1,서울특별시 강서구 강서로 378,126.838844307398,37.5592558981978,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0352,MA0101202307A0044751,지에스25마곡엘리안점,GS25,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 강서로 409,서울특별시 강서구 마곡동 793-4,서울특별시 강서구 강서로 409,126.838951222104,37.5621662608922,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0353,MA0101202303A0021715,씨유이대서울장례식장점,CU,서울특별시,강서구,발산1동,마곡동,서울특별시 강서구 공항대로 260,서울특별시 강서구 마곡동 808,서울특별시 강서구 공항대로 260,126.836268171256,37.5572701620535,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0354,MA0101202305A0110082,지에스25신월,GS25,서울특별시,강서구,화곡3동,화곡동,서울특별시 강서구 화곡로13나길 1,서울특별시 강서구 화곡동 1041-35,서울특별시 강서구 화곡로13나길 1,126.833235280372,37.541930939015,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0355,MA0101202305A0157701,세븐화곡하늘점,세븐일레븐,서울특별시,강서구,화곡6동,화곡동,서울특별시 강서구 까치산로18라길 6,서울특별시 강서구 화곡동 42-48,서울특별시 강서구 까치산로18라길 6,126.851657934842,37.5469470507418,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0356,MA0101202305A0092808,세븐강서등촌카페점,세븐일레븐,서울특별시,강서구,등촌3동,등촌동,서울특별시 강서구 화곡로63가길 26,서울특별시 강서구 등촌동 705-1,서울특별시 강서구 화곡로63가길 26,126.847954222751,37.5597455092055,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0357,MA0101202303A0008988,씨유화곡,CU,서울특별시,강서구,화곡3동,화곡동,서울특별시 강서구 화곡로13길 107,서울특별시 강서구 화곡동 1091,서울특별시 강서구 화곡로13길 107,126.832238942462,37.5472454177479,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0358,MA0101202303A0023279,세븐일레븐등촌예다인점,세븐일레븐,서울특별시,강서구,등촌3동,등촌동,서울특별시 강서구 양천로 452,서울특별시 강서구 등촌동 63-12,서울특별시 강서구 양천로 452,126.850822783756,37.5628576045027,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0359,MA0101202302A0108953,세븐일레븐화곡까치산로점,세븐일레븐,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 까치산로 29,서울특별시 강서구 화곡동 98-150,서울특별시 강서구 까치산로 29,126.843564972681,37.5424856743029,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0360,MA0101202310A0093505,세븐비즈메트로점,세븐일레븐,서울특별시,강서구,가양3동,가양동,서울특별시 강서구 양천로 551-17,서울특별시 강서구 가양동 449-4,서울특별시 강서구 양천로 551-17,126.860937117698,37.559112797212,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0361,MA0101202310A0062379,세븐마곡6단지점,세븐일레븐,서울특별시,강서구,방화1동,마곡동,서울특별시 강서구 마곡서1로 100,서울특별시 강서구 마곡동 743,서울특별시 강서구 마곡서1로 100,126.820281566739,37.5645449754816,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0362,MA0101202311A0078497,이마트24마곡W,이마트24,서울특별시,강서구,발산1동,마곡동,서울특별시 강서구 마곡중앙2로 11,서울특별시 강서구 마곡동 799-16,서울특별시 강서구 마곡중앙2로 11,126.828060744338,37.5582135513022,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0363,MA0101202310A0043459,지에스25공항하늘점,GS25,서울특별시,강서구,공항동,공항동,서울특별시 강서구 방화대로21나길 34,서울특별시 강서구 공항동 18-9,서울특별시 강서구 방화대로21나길 34,126.812382886961,37.5638389214283,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0364,MA0101202310A0046399,지에스25방화,GS25,서울특별시,강서구,방화1동,방화동,서울특별시 강서구 양천로 77,서울특별시 강서구 방화동 450-1,서울특별시 강서구 양천로 77,126.812426081847,37.5736958683189,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0365,MA0101202307A0060056,지에스25화곡호호,GS25,서울특별시,강서구,우장산동,화곡동,서울특별시 강서구 화곡로 197,서울특별시 강서구 화곡동 1060-6,서울특별시 강서구 화곡로 197,126.842691779977,37.5433945229732,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0366,MA0101202309A0038330,지에스25강서희망타운점,GS25,서울특별시,강서구,화곡6동,화곡동,서울특별시 강서구 화곡로56길 33,서울특별시 강서구 화곡동 1118-18,서울특별시 강서구 화곡로56길 33,126.851830038048,37.5514702758654,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0367,MA0101202309A0054590,포커스편의점,기타/미분류,서울특별시,강서구,발산1동,마곡동,서울특별시 강서구 마곡중앙4로 22,서울특별시 강서구 마곡동 799-11,서울특별시 강서구 마곡중앙4로 22,126.829294641244,37.5580982122225,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0368,MA0101202309A0078655,지에스25마곡,GS25,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 강서로 455,서울특별시 강서구 마곡동 784-2,서울특별시 강서구 강서로 455,126.840346309165,37.566096495631,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0369,MA0101202308A0055426,씨유개화점,CU,서울특별시,강서구,방화3동,방화동,서울특별시 강서구 금낭화로 167,서울특별시 강서구 방화동 819,서울특별시 강서구 금낭화로 167,126.813381504623,37.5809503766691,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0370,MA0101202308A0104839,세븐일레븐강서,세븐일레븐,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 곰달래로 111,서울특별시 강서구 화곡동 344-12,서울특별시 강서구 곰달래로 111,126.845275457711,37.5306307720979,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0371,MA0101202308A0059515,씨유M김포공항역,CU,서울특별시,강서구,방화2동,방화동,서울특별시 강서구 하늘길 77,서울특별시 강서구 방화동 886,서울특별시 강서구 하늘길 77,126.802382319376,37.5619215060045,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0372,MA0101202308A0004601,지에스25강서,GS25,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 마곡중앙로 165,서울특별시 강서구 마곡동 757-5,서울특별시 강서구 마곡중앙로 165,126.827697330902,37.5685834782548,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0373,MA0101202308A0030775,지에스리테일김포공항격납고,기타/미분류,서울특별시,강서구,공항동,오곡동,서울특별시 강서구 하늘길 84,서울특별시 강서구 오곡동 1,서울특별시 강서구 하늘길 84,126.793771307251,37.5529058304923,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0374,MA0101202311A0002240,지에스25강서트레벨,GS25,서울특별시,강서구,가양2동,가양동,서울특별시 강서구 양천로57길 9-19,서울특별시 강서구 가양동 1479-8,서울특별시 강서구 양천로57길 9-19,126.850934334306,37.5636776514459,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0375,MA0101202406A0095305,지에스25개화동점,GS25,서울특별시,강서구,방화2동,개화동,서울특별시 강서구 개화동로9길 7,서울특별시 강서구 개화동 450-27,서울특별시 강서구 개화동로9길 7,126.80033334375,37.5790189234273,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0376,MA0101202406A0051307,세븐일레븐화곡,세븐일레븐,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 강서로31길 10,서울특별시 강서구 화곡동 1075-49,서울특별시 강서구 강서로31길 10,126.840593624758,37.5403283132817,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0377,MA0101202309A0045958,세븐일레븐강서등촌카페점,세븐일레븐,서울특별시,강서구,등촌3동,등촌동,서울특별시 강서구 화곡로63가길 26,서울특별시 강서구 등촌동 705-1,서울특별시 강서구 화곡로63가길 26,126.847954222751,37.5597455092055,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0378,MA0101202309A0032273,씨유방화,CU,서울특별시,강서구,방화3동,방화동,서울특별시 강서구 방화대로52길 40,서울특별시 강서구 방화동 141,서울특별시 강서구 방화대로52길 40,126.819026845734,37.5778957909211,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0379,MA0101202311A0009733,씨유강서,CU,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 월정로 102,서울특별시 강서구 화곡동 935-19,서울특별시 강서구 월정로 102,126.839544355806,37.5283526028301,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0380,MA0101202311A0056168,지에스25발산,GS25,서울특별시,강서구,우장산동,내발산동,서울특별시 강서구 강서로50길 16,서울특별시 강서구 내발산동 665,서울특별시 강서구 강서로50길 16,126.838140168862,37.5551463912078,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0381,MA0101202310A0090943,세븐화곡공원점,세븐일레븐,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 까치산로4길 34,서울특별시 강서구 화곡동 98-253,서울특별시 강서구 까치산로4길 34,126.844936572647,37.5413071748601,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0382,MA0101202306A0048226,새숲,기타/미분류,서울특별시,강서구,등촌1동,등촌동,서울특별시 강서구 화곡로66길 168,서울특별시 강서구 등촌동 645-14,서울특별시 강서구 화곡로66길 168,126.86182889435,37.5542484616004,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0383,MA0101202308A0098899,세븐화곡까치점,세븐일레븐,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 까치산로2길 3,서울특별시 강서구 화곡동 105-82,서울특별시 강서구 까치산로2길 3,126.842459254967,37.5409705262423,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0384,MA0101202308A0071293,지에스25방화한숲,GS25,서울특별시,강서구,방화3동,방화동,서울특별시 강서구 방화대로50길 17,서울특별시 강서구 방화동 132-12,서울특별시 강서구 방화대로50길 17,126.817965597494,37.5767048482808,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0385,MA0101202308A0055829,세븐일레븐마곡W타워,세븐일레븐,서울특별시,강서구,발산1동,마곡동,서울특별시 강서구 마곡중앙1로 14,서울특별시 강서구 마곡동 798-16,서울특별시 강서구 마곡중앙1로 14,126.825208030993,37.5584886713463,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0386,MA0101202307A0022103,지에스25마곡10단지,GS25,서울특별시,강서구,공항동,마곡동,서울특별시 강서구 마곡중앙1로 72,서울특별시 강서구 마곡동 747,서울특별시 강서구 마곡중앙1로 72,126.819887565052,37.5589491928398,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0387,MA0101202307A0070901,씨유마곡1,CU,서울특별시,강서구,공항동,마곡동,서울특별시 강서구 마곡중앙1로 71,서울특별시 강서구 마곡동 748,서울특별시 강서구 마곡중앙1로 71,126.817877973046,37.5569008490056,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0388,MA0101202406A0036394,지에스25S점,GS25,서울특별시,강서구,방화1동,마곡동,서울특별시 강서구 마곡중앙로 135,서울특별시 강서구 마곡동 373-14,서울특별시 강서구 마곡중앙로 135,126.827624449374,37.5658263278074,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0389,MA0101202406A0402564,지에스25등촌,GS25,서울특별시,강서구,등촌1동,등촌동,서울특별시 강서구 공항대로59길 80-6,서울특별시 강서구 등촌동 634,서울특별시 강서구 공항대로59길 80-6,126.863570269324,37.5550523739591,소매,종합 소매,편의점,기타 음ㆍ식료품 위주 종합 소매업
GS_CONV_0390,MA0101202406A0381306,씨유염창동아점,CU,서울특별시,강서구,염창동,염창동,서울특별시 강서구 양천로 731,서울특별시 강서구 염창동 258-1,서울특별시 강서구 양천로 731,126.87739652615,37.5502472034651,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0391,MA0101202406A0306222,이마트24마곡골든점,이마트24,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 마곡중앙6로 89,서울특별시 강서구 마곡동 795-6,서울특별시 강서구 마곡중앙6로 89,126.837291761266,37.5601727848312,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0392,MA0101202406A0530786,협동조합모음,기타/미분류,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 월정로32길 71,서울특별시 강서구 화곡동 371-7,서울특별시 강서구 월정로32길 71,126.839097421946,37.5362807970448,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0393,MA0101202406A0273406,씨유화곡혜인점,CU,서울특별시,강서구,화곡3동,화곡동,서울특별시 강서구 화곡로13길 98,서울특별시 강서구 화곡동 1017,서울특별시 강서구 화곡로13길 98,126.833128282208,37.5442463541153,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0394,MA0101202406A0140851,세븐일레븐비즈메트로점,세븐일레븐,서울특별시,강서구,가양3동,가양동,서울특별시 강서구 양천로 551-17,서울특별시 강서구 가양동 449-4,서울특별시 강서구 양천로 551-17,126.860937117698,37.559112797212,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0395,MA0101202406A0323015,지에스25화곡,GS25,서울특별시,강서구,등촌2동,등촌동,서울특별시 강서구 등촌로35길 164,서울특별시 강서구 등촌동 567-16,서울특별시 강서구 등촌로35길 164,126.862609709095,37.535787912093,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0396,MA0101202406A0166323,씨유곰달래,CU,서울특별시,강서구,화곡4동,화곡동,서울특별시 강서구 곰달래로 259,서울특별시 강서구 화곡동 797-22,서울특별시 강서구 곰달래로 259,126.861756289627,37.5322820252135,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0397,MA0101202406A0126213,세븐일레븐마곡홈앤쇼핑점,세븐일레븐,서울특별시,강서구,공항동,마곡동,서울특별시 강서구 공항대로 140,서울특별시 강서구 마곡동 746-1,서울특별시 강서구 공항대로 140,126.823248380239,37.5591975408206,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0398,MA0101202406A0391103,세븐일레븐S,세븐일레븐,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 공항대로 267,서울특별시 강서구 마곡동 727-1496,서울특별시 강서구 공항대로 267,126.837305567326,37.5590285388509,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0399,MA0101202406A0277046,씨유화곡양서점,CU,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 가로공원로84길 82,서울특별시 강서구 화곡동 366-98,서울특별시 강서구 가로공원로84길 82,126.841907918723,37.5341402132856,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0400,MA0101202406A0303551,지에스25곰달래로,GS25,서울특별시,강서구,화곡2동,화곡동,서울특별시 강서구 곰달래로31길 16,서울특별시 강서구 화곡동 872-24,서울특별시 강서구 곰달래로31길 16,126.851484575767,37.5316568742373,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0401,MA0101202406A0587725,지에스25화곡그랜드점,GS25,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 월정로32길 71,서울특별시 강서구 화곡동 371-7,서울특별시 강서구 월정로32길 71,126.839097421946,37.5362807970448,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0402,MA0101202406A0107783,지에스25화곡공원,GS25,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 화곡로42가길 9,서울특별시 강서구 화곡동 24-126,서울특별시 강서구 화곡로42가길 9,126.845831785174,37.5461647293841,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0403,MA0101202406A0157273,세븐일레븐화곡까치점,세븐일레븐,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 까치산로2길 3,서울특별시 강서구 화곡동 105-82,서울특별시 강서구 까치산로2길 3,126.842459254967,37.5409705262423,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0404,MA0101202406A0488744,지에스25공항센트레빌점,GS25,서울특별시,강서구,공항동,공항동,서울특별시 강서구 공항대로2길 18,서울특별시 강서구 공항동 72-9,서울특별시 강서구 공항대로2길 18,126.808542790745,37.5606252132985,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0405,MA0101202406A0071528,세븐일레븐롯데시티호텔,세븐일레븐,서울특별시,강서구,방화2동,방화동,서울특별시 강서구 하늘길 38,서울특별시 강서구 방화동 882-1,서울특별시 강서구 하늘길 38,126.802957316013,37.5713648899321,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0406,MA0101202406A0029563,이마트24동신한강타운점,이마트24,서울특별시,강서구,가양1동,가양동,서울특별시 강서구 강서로 532,서울특별시 강서구 가양동 1459,서울특별시 강서구 강서로 532,126.842282256202,37.5712708075238,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0407,MA0101202311A0090065,씨유마곡9단지점,CU,서울특별시,강서구,공항동,마곡동,서울특별시 강서구 공항대로 103,서울특별시 강서구 마곡동 744,서울특별시 강서구 공항대로 103,126.81916650797,37.5622727647712,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0408,MA0101202311A0078438,지에스25화곡열매점,GS25,서울특별시,강서구,화곡4동,화곡동,서울특별시 강서구 곰달래로49길 56,서울특별시 강서구 화곡동 822-17,서울특별시 강서구 곰달래로49길 56,126.857034909307,37.5341234546858,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0409,MA0101202406A0059739,세븐일레븐S우,세븐일레븐,서울특별시,강서구,방화3동,방화동,서울특별시 강서구 금낭화로 132,서울특별시 강서구 방화동 829-15,서울특별시 강서구 금낭화로 132,126.812632877837,37.5770028423218,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0410,MA0101202409A0192895,이마트24서울창업엠,이마트24,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 마곡중앙8로 14,서울특별시 강서구 마곡동 771-1,서울특별시 강서구 마곡중앙8로 14,126.828947592782,37.5613863451524,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0411,MA0101202409A0223144,씨유화곡초록,CU,서울특별시,강서구,화곡8동,화곡동,서울특별시 강서구 강서로18다길 41,서울특별시 강서구 화곡동 333-2,서울특별시 강서구 강서로18다길 41,126.846712674953,37.5359665674327,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0412,MA0101202409A0085421,지에스25화곡,GS25,서울특별시,강서구,화곡4동,화곡동,서울특별시 강서구 등촌로13자길 74,서울특별시 강서구 화곡동 1140,서울특별시 강서구 등촌로13자길 74,126.853283171959,37.5375786927951,소매,종합 소매,편의점,기타 음ㆍ식료품 위주 종합 소매업
GS_CONV_0413,MA0101202409A0231609,세븐일레븐강서화곡삼화점,세븐일레븐,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 강서로15길 116,서울특별시 강서구 화곡동 421-24,서울특별시 강서구 강서로15길 116,126.839547717443,37.532064729811,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0414,MA0101202406A0408687,지에스25화곡세화,GS25,서울특별시,강서구,화곡8동,화곡동,서울특별시 강서구 곰달래로25길 8,서울특별시 강서구 화곡동 391-20,서울특별시 강서구 곰달래로25길 8,126.849200187677,37.5311674391129,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0415,MA0101202406A0164316,씨유화곡,CU,서울특별시,강서구,화곡2동,화곡동,서울특별시 강서구 곰달래로35길 17,서울특별시 강서구 화곡동 871-1,서울특별시 강서구 곰달래로35길 17,126.853407182231,37.5320286865809,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0416,MA0101202406A0522556,지에스25염창빌리지,GS25,서울특별시,강서구,염창동,염창동,서울특별시 강서구 양천로69길 19,서울특별시 강서구 염창동 244-15,서울특별시 강서구 양천로69길 19,126.870759537007,37.5534296570901,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0417,MA0101202406A0552061,다온다옴,기타/미분류,서울특별시,강서구,등촌1동,등촌동,서울특별시 강서구 공항대로61길 13,서울특별시 강서구 등촌동 647-83,서울특별시 강서구 공항대로61길 13,126.865387057141,37.551702749213,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0418,MA0101202406A0199100,씨유염창,CU,서울특별시,강서구,염창동,염창동,서울특별시 강서구 공항대로61길 42,서울특별시 강서구 염창동 271,서울특별시 강서구 공항대로61길 42,126.866381112501,37.5527220054806,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0419,MA0101202409A0087730,아이스앤스낵창고방화점,기타/미분류,서울특별시,강서구,방화3동,방화동,서울특별시 강서구 금낭화로19길 30,서울특별시 강서구 방화동 813-2,서울특별시 강서구 금낭화로19길 30,126.810439023578,37.5760803268454,소매,종합 소매,편의점,빵류; 과자류 및 당류 소매업
GS_CONV_0420,MA0101202406A0425350,씨유강서아람점,CU,서울특별시,강서구,화곡4동,화곡동,서울특별시 강서구 등촌로3길 50,서울특별시 강서구 화곡동 795-16,서울특별시 강서구 등촌로3길 50,126.860932255795,37.5312719370883,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0421,MA0101202409A0069890,세븐일레븐화곡위너스점,세븐일레븐,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 강서로7길 59,서울특별시 강서구 화곡동 914-36,서울특별시 강서구 강서로7길 59,126.844452469143,37.5292331399536,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업
GS_CONV_0422,MA0101202409A0205584,지에스25마곡SB,GS25,서울특별시,강서구,방화1동,마곡동,서울특별시 강서구 마곡중앙5로 81,서울특별시 강서구 마곡동 739-3,서울특별시 강서구 마곡중앙5로 81,126.818600157263,37.567119249384,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0423,MA0101202406A0256338,씨유호서아이엔점,CU,서울특별시,강서구,등촌3동,등촌동,서울특별시 강서구 강서로56가길 69,서울특별시 강서구 등촌동 679,서울특별시 강서구 강서로56가길 69,126.840432940415,37.5626277805555,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0424,MA0101202406A0043187,씨유서울식물원,CU,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 마곡동로 161,서울특별시 강서구 마곡동 812,서울특별시 강서구 마곡동로 161,126.83283944544,37.5722398982232,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0425,MA0101202406A0246643,지에스25강서,GS25,서울특별시,강서구,방화2동,방화동,서울특별시 강서구 양천로14길 10,서울특별시 강서구 방화동 559-1,서울특별시 강서구 양천로14길 10,126.810040117629,37.5726829402525,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0426,MA0101202406A0312295,지에스25염창신동아,GS25,서울특별시,강서구,염창동,염창동,서울특별시 강서구 양천로67길 32,서울특별시 강서구 염창동 289,서울특별시 강서구 양천로67길 32,126.868866645577,37.5551124348087,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0427,MA0101202406A0440222,세븐일레븐마곡6단지점,세븐일레븐,서울특별시,강서구,방화1동,마곡동,서울특별시 강서구 마곡서1로 100,서울특별시 강서구 마곡동 743,서울특별시 강서구 마곡서1로 100,126.820281566739,37.5645449754816,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0428,MA0101202406A0435013,지에스25강서위너스점,GS25,서울특별시,강서구,화곡4동,화곡동,서울특별시 강서구 곰달래로53길 96,서울특별시 강서구 화곡동 820-11,서울특별시 강서구 곰달래로53길 96,126.857054906292,37.5355020090023,소매,종합 소매,편의점,체인화 편의점
GS_CONV_0429,MA0101202406A0439695,지에스25화곡지연,GS25,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 초록마을로8길 82,서울특별시 강서구 화곡동 56-451,서울특별시 강서구 초록마을로8길 82,126.84789429482,37.5391125837442,소매,종합 소매,편의점,체인화 편의점
